Potential (V);ic (A);if (A) 
0.3125;0.8;0.0744408359058779
0.31500000000000006;0.8;0.07411053348650144
0.3175000000000001;0.8;0.07378496671099746
0.32000000000000006;0.8;0.07346401761203586
0.3225;0.8;0.07314757223838395
0.32499999999999996;0.8;0.07283552049194524
0.3275;0.8;0.07252775597207453
0.33000000000000007;0.8;0.07222417582683432
0.33250000000000013;0.8;0.07192468061086975
0.33499999999999996;0.8;0.07162917414959148
0.3375;0.8;0.07133756340937925
0.3400000000000001;0.8;0.0710497583735149
0.3425;0.8;0.07076567192359147
0.3450000000000001;0.8;0.07048521972613105
0.3474999999999999;0.8;0.07020832012417243
0.35;0.8;0.06993489403360235
0.35250000000000004;0.8;0.06966486484399681
0.3550000000000001;0.8;0.06939815832377727
0.35750000000000015;0.8;0.06913470252946874
0.36;0.8;0.06887442771887543
0.36250000000000004;0.8;0.0686172662679924
0.365;0.8;0.06836315259147328
0.36750000000000005;0.8;0.06811202306650217
0.3700000000000001;0.8;0.06786381595989727
0.37249999999999994;0.8;0.06761847135831027
0.375;0.8;0.06737593110137252
0.37750000000000006;0.8;0.06713613871765085
0.3800000000000001;0.8;0.06689903936329232
0.38250000000000006;0.8;0.06666457976322694
0.385;0.8;0.0664327081548163
0.38749999999999996;0.8;0.0662033742338352
0.39;0.8;0.0659765291026812
0.39250000000000007;0.8;0.0657521252207109
0.39500000000000013;0.8;0.06553011635660837
0.39749999999999996;0.8;0.06531045754269157
0.4;0.8;0.0650931050310744
0.4025000000000001;0.8;0.0648780162515942
0.405;0.8;0.06466514977143581
0.4075000000000001;0.8;0.06445446525636896
0.41000000000000014;0.8;0.06424592343352882
0.4125;0.8;0.06403948605567612
0.41500000000000004;0.8;0.06383511586686821
0.4175000000000001;0.8;0.06363277656947532
0.42000000000000015;0.8;0.06343243279249451
0.4225000000000001;0.8;0.06323405006109266
0.42500000000000004;0.8;0.06303759476733282
0.4275;0.8;0.06284303414202921
0.43000000000000005;0.8;0.06265033622768476
0.4325000000000001;0.8;0.062459469852461036
0.43500000000000016;0.8;0.06227040460514197
0.4375;0.8;0.06208311081104258
0.44000000000000006;0.8;0.06189755950882866
0.4425000000000001;0.8;0.06171372242820199
0.44500000000000006;0.8;0.06153157196842369
0.4475000000000001;0.8;0.06135108117763089
0.44999999999999996;0.8;0.061172223732920104
0.4525000000000001;0.8;0.060994973921164264
0.45500000000000007;0.8;0.06081930662052752
0.4575;0.8;0.06064519728266057
0.4600000000000002;0.8;0.060472621915533695
0.4624999999999999;0.8;0.06030155706689285
0.4650000000000001;0.8;0.060131979808311795
0.4675;0.8;0.05996386771980509
0.4700000000000002;0.8;0.05979719887499921
0.47250000000000014;0.8;0.05963195182681546
0.4750000000000001;0.8;0.05946810559366841
0.47750000000000004;0.8;0.05930563964613608
0.48;0.8;0.05914453389410167
0.48250000000000015;0.8;0.05898476867433769
0.4850000000000001;0.8;0.058826324738515116
0.48750000000000004;0.8;0.05866918324163073
0.49;0.8;0.05851332573081973
0.49250000000000016;0.8;0.058358734134554606
0.4950000000000001;0.8;0.05820539075220438
0.49750000000000005;0.8;0.05805327824394737
0.5;0.8;0.05790237962101738
